"No.","Time","Source","Destination","Protocol","Length","Info"
"8647","100.488447424","RealtekU_12:35:02","Broadcast","ARP","60","Who has 130.150.88.93? Tell 10.0.2.2"
"8648","100.493454285","152.134.147.36","192.168.1.107","TCP","174","6340  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8649","100.494115444","RealtekU_12:35:02","Broadcast","ARP","60","Who has 152.134.147.36? Tell 10.0.2.2"
"8650","100.503159966","132.113.204.113","192.168.1.107","TCP","174","6341  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8651","100.504804794","RealtekU_12:35:02","Broadcast","ARP","60","Who has 132.113.204.113? Tell 10.0.2.2"
"8652","100.507243059","3.40.163.138","192.168.1.107","TCP","174","6342  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8653","100.507823873","RealtekU_12:35:02","Broadcast","ARP","60","Who has 3.40.163.138? Tell 10.0.2.2"
"8654","100.569911950","30.172.251.115","192.168.1.107","TCP","174","6343  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8655","100.571304973","RealtekU_12:35:02","Broadcast","ARP","60","Who has 30.172.251.115? Tell 10.0.2.2"
"8656","100.574887327","248.158.241.238","192.168.1.107","TCP","174","6344  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8657","100.578436869","172.3.117.71","192.168.1.107","TCP","174","6345  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8658","100.578999908","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.3.117.71? Tell 10.0.2.2"
"8659","100.595199488","88.126.165.241","192.168.1.107","TCP","174","6346  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8660","100.596087451","RealtekU_12:35:02","Broadcast","ARP","60","Who has 88.126.165.241? Tell 10.0.2.2"
"8661","100.624184235","0.190.254.117","192.168.1.107","TCP","174","6347  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8662","100.625809831","RealtekU_12:35:02","Broadcast","ARP","60","Who has 0.190.254.117? Tell 10.0.2.2"
"8663","100.689190962","21.224.104.95","192.168.1.107","TCP","174","6348  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8664","100.689824889","RealtekU_12:35:02","Broadcast","ARP","60","Who has 21.224.104.95? Tell 10.0.2.2"
"8665","100.689924925","40.202.130.158","192.168.1.107","TCP","174","6349  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8666","100.690263536","RealtekU_12:35:02","Broadcast","ARP","60","Who has 40.202.130.158? Tell 10.0.2.2"
"8667","100.690650496","63.144.154.11","192.168.1.107","TCP","174","6350  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8668","100.690949535","RealtekU_12:35:02","Broadcast","ARP","60","Who has 63.144.154.11? Tell 10.0.2.2"
"8669","100.691360937","12.233.160.35","192.168.1.107","TCP","174","6351  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8670","100.691658715","RealtekU_12:35:02","Broadcast","ARP","60","Who has 12.233.160.35? Tell 10.0.2.2"
"8671","100.692045668","20.154.150.238","192.168.1.107","TCP","174","6352  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8672","100.692415894","RealtekU_12:35:02","Broadcast","ARP","60","Who has 20.154.150.238? Tell 10.0.2.2"
"8673","100.753037072","241.19.222.27","192.168.1.107","TCP","174","6353  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8674","100.771543967","241.199.213.229","192.168.1.107","TCP","174","6354  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8675","100.808011721","27.127.91.178","192.168.1.107","TCP","174","6355  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8676","100.808806285","RealtekU_12:35:02","Broadcast","ARP","60","Who has 27.127.91.178? Tell 10.0.2.2"
"8677","100.822714033","31.10.148.245","192.168.1.107","TCP","174","6356  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8678","100.823392189","RealtekU_12:35:02","Broadcast","ARP","60","Who has 31.10.148.245? Tell 10.0.2.2"
"8679","100.866537545","3.238.73.241","192.168.1.107","TCP","174","6357  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8680","100.867124208","RealtekU_12:35:02","Broadcast","ARP","60","Who has 3.238.73.241? Tell 10.0.2.2"
"8681","100.887955296","122.232.57.96","192.168.1.107","TCP","174","6358  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8682","100.888520358","RealtekU_12:35:02","Broadcast","ARP","60","Who has 122.232.57.96? Tell 10.0.2.2"
"8683","100.899951168","247.166.70.147","192.168.1.107","TCP","174","6359  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8684","100.907778394","91.134.109.249","192.168.1.107","TCP","174","6360  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8685","100.909308885","RealtekU_12:35:02","Broadcast","ARP","60","Who has 91.134.109.249? Tell 10.0.2.2"
"8686","100.912208641","7.130.163.172","192.168.1.107","TCP","174","6361  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8687","100.913093868","RealtekU_12:35:02","Broadcast","ARP","60","Who has 7.130.163.172? Tell 10.0.2.2"
"8688","100.923664930","49.21.158.254","192.168.1.107","TCP","174","6362  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8689","100.925490672","RealtekU_12:35:02","Broadcast","ARP","60","Who has 49.21.158.254? Tell 10.0.2.2"
"8690","100.937857044","240.249.37.241","192.168.1.107","TCP","174","6363  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8691","100.949045272","96.254.11.48","192.168.1.107","TCP","174","6364  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8692","100.950241612","RealtekU_12:35:02","Broadcast","ARP","60","Who has 96.254.11.48? Tell 10.0.2.2"
"8693","100.985484560","26.102.209.57","192.168.1.107","TCP","174","6365  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8694","100.986217299","RealtekU_12:35:02","Broadcast","ARP","60","Who has 26.102.209.57? Tell 10.0.2.2"
"8695","101.066069061","243.121.150.19","192.168.1.107","TCP","174","6366  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8696","101.160255141","213.156.39.2","192.168.1.107","TCP","174","6367  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8697","101.161782784","RealtekU_12:35:02","Broadcast","ARP","60","Who has 213.156.39.2? Tell 10.0.2.2"
"8698","101.193240521","154.50.172.207","192.168.1.107","TCP","174","6368  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8699","101.193536245","RealtekU_12:35:02","Broadcast","ARP","60","Who has 154.50.172.207? Tell 10.0.2.2"
"8700","101.193987550","62.71.95.251","192.168.1.107","TCP","174","6369  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8701","101.194276433","RealtekU_12:35:02","Broadcast","ARP","60","Who has 62.71.95.251? Tell 10.0.2.2"
"8702","101.194659778","20.150.53.8","192.168.1.107","TCP","174","6370  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8703","101.194954011","RealtekU_12:35:02","Broadcast","ARP","60","Who has 20.150.53.8? Tell 10.0.2.2"
"8704","101.195334171","183.213.103.223","192.168.1.107","TCP","174","6371  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8705","101.195624076","RealtekU_12:35:02","Broadcast","ARP","60","Who has 183.213.103.223? Tell 10.0.2.2"
"8706","101.293493990","112.85.141.99","192.168.1.107","TCP","174","6372  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8707","101.294188683","RealtekU_12:35:02","Broadcast","ARP","60","Who has 112.85.141.99? Tell 10.0.2.2"
"8708","101.339655467","182.53.197.201","192.168.1.107","TCP","174","6373  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8709","101.340225695","RealtekU_12:35:02","Broadcast","ARP","60","Who has 182.53.197.201? Tell 10.0.2.2"
"8710","101.358134864","96.30.139.154","192.168.1.107","TCP","174","6374  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8711","101.358688171","RealtekU_12:35:02","Broadcast","ARP","60","Who has 96.30.139.154? Tell 10.0.2.2"
"8712","101.358790374","241.27.72.82","192.168.1.107","TCP","174","6375  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8713","101.359237563","115.41.85.91","192.168.1.107","TCP","174","6376  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8714","101.359583542","RealtekU_12:35:02","Broadcast","ARP","60","Who has 115.41.85.91? Tell 10.0.2.2"
"8715","101.359960386","242.4.107.222","192.168.1.107","TCP","174","6377  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8716","101.360302898","127.9.50.167","192.168.1.107","TCP","174","6378  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8717","101.360750625","RealtekU_12:35:02","Broadcast","ARP","60","Who has 127.9.50.167? Tell 10.0.2.2"
"8718","101.374049483","241.37.182.102","192.168.1.107","TCP","174","6379  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8719","101.375964359","32.251.204.107","192.168.1.107","TCP","174","6380  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8720","101.376521066","RealtekU_12:35:02","Broadcast","ARP","60","Who has 32.251.204.107? Tell 10.0.2.2"
"8721","101.379114194","134.251.48.210","192.168.1.107","TCP","174","6381  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8722","101.379890307","RealtekU_12:35:02","Broadcast","ARP","60","Who has 134.251.48.210? Tell 10.0.2.2"
"8723","101.383591478","165.34.113.248","192.168.1.107","TCP","174","6382  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8724","101.384121802","RealtekU_12:35:02","Broadcast","ARP","60","Who has 165.34.113.248? Tell 10.0.2.2"
"8725","101.408466401","2.26.166.214","192.168.1.107","TCP","174","6383  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8726","101.409025366","RealtekU_12:35:02","Broadcast","ARP","60","Who has 2.26.166.214? Tell 10.0.2.2"
"8727","101.416230217","209.251.32.250","192.168.1.107","TCP","174","6384  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8728","101.417060043","RealtekU_12:35:02","Broadcast","ARP","60","Who has 209.251.32.250? Tell 10.0.2.2"
"8729","101.418706352","166.113.70.32","192.168.1.107","TCP","174","6385  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8730","101.419297905","RealtekU_12:35:02","Broadcast","ARP","60","Who has 166.113.70.32? Tell 10.0.2.2"
"8731","101.422070385","27.147.104.51","192.168.1.107","TCP","174","6386  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8732","101.422650226","RealtekU_12:35:02","Broadcast","ARP","60","Who has 27.147.104.51? Tell 10.0.2.2"
"8733","101.425218603","12.38.192.234","192.168.1.107","TCP","174","6387  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8734","101.425775840","RealtekU_12:35:02","Broadcast","ARP","60","Who has 12.38.192.234? Tell 10.0.2.2"
"8735","101.428248216","70.84.109.130","192.168.1.107","TCP","174","6388  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8736","101.429000608","RealtekU_12:35:02","Broadcast","ARP","60","Who has 70.84.109.130? Tell 10.0.2.2"
"8737","101.432479932","19.71.33.72","192.168.1.107","TCP","174","6389  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8738","101.432990255","RealtekU_12:35:02","Broadcast","ARP","60","Who has 19.71.33.72? Tell 10.0.2.2"
"8739","101.436848633","26.49.104.37","192.168.1.107","TCP","174","6390  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8740","101.437468251","RealtekU_12:35:02","Broadcast","ARP","60","Who has 26.49.104.37? Tell 10.0.2.2"
"8741","101.440065266","53.154.86.115","192.168.1.107","TCP","174","6391  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8742","101.440977977","RealtekU_12:35:02","Broadcast","ARP","60","Who has 53.154.86.115? Tell 10.0.2.2"
"8743","101.442670535","236.21.109.130","192.168.1.107","TCP","174","6392  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8744","101.443738182","57.247.134.183","192.168.1.107","TCP","174","6393  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8745","101.444259488","RealtekU_12:35:02","Broadcast","ARP","60","Who has 57.247.134.183? Tell 10.0.2.2"
"8746","101.449572901","165.20.76.245","192.168.1.107","TCP","174","6394  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8747","101.450126444","RealtekU_12:35:02","Broadcast","ARP","60","Who has 165.20.76.245? Tell 10.0.2.2"
"8748","101.451899022","167.88.3.147","192.168.1.107","TCP","174","6395  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8749","101.452861447","RealtekU_12:35:02","Broadcast","ARP","60","Who has 167.88.3.147? Tell 10.0.2.2"
"8750","101.454945505","160.115.249.91","192.168.1.107","TCP","174","6396  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8751","101.455467753","RealtekU_12:35:02","Broadcast","ARP","60","Who has 160.115.249.91? Tell 10.0.2.2"
"8752","101.457499525","19.245.218.177","192.168.1.107","TCP","174","6397  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8753","101.458025785","RealtekU_12:35:02","Broadcast","ARP","60","Who has 19.245.218.177? Tell 10.0.2.2"
"8754","101.460360201","13.206.139.208","192.168.1.107","TCP","174","6398  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8755","101.461215882","RealtekU_12:35:02","Broadcast","ARP","60","Who has 13.206.139.208? Tell 10.0.2.2"
"8756","101.461833562","49.84.96.129","192.168.1.107","TCP","174","6399  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8757","101.462392782","RealtekU_12:35:02","Broadcast","ARP","60","Who has 49.84.96.129? Tell 10.0.2.2"
"8758","101.465356490","247.152.249.249","192.168.1.107","TCP","174","6400  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8759","101.468199954","180.241.209.178","192.168.1.107","TCP","174","6401  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8760","101.469005169","RealtekU_12:35:02","Broadcast","ARP","60","Who has 180.241.209.178? Tell 10.0.2.2"
"8761","101.471534224","158.93.38.223","192.168.1.107","TCP","174","6402  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8762","101.472080246","RealtekU_12:35:02","Broadcast","ARP","60","Who has 158.93.38.223? Tell 10.0.2.2"
"8763","101.473916333","0.139.147.183","192.168.1.107","TCP","174","6403  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8764","101.474467980","RealtekU_12:35:02","Broadcast","ARP","60","Who has 0.139.147.183? Tell 10.0.2.2"
"8765","101.477913005","209.35.254.109","192.168.1.107","TCP","174","6404  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8766","101.478469016","RealtekU_12:35:02","Broadcast","ARP","60","Who has 209.35.254.109? Tell 10.0.2.2"
"8767","101.480404763","58.241.107.184","192.168.1.107","TCP","174","6405  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8768","101.481270720","RealtekU_12:35:02","Broadcast","ARP","60","Who has 58.241.107.184? Tell 10.0.2.2"
"8769","101.482885723","71.72.12.218","192.168.1.107","TCP","174","6406  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8770","101.483407991","RealtekU_12:35:02","Broadcast","ARP","60","Who has 71.72.12.218? Tell 10.0.2.2"
"8771","101.492994170","107.82.216.229","192.168.1.107","TCP","174","6407  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8772","101.493322879","RealtekU_12:35:02","Broadcast","ARP","60","Who has 107.82.216.229? Tell 10.0.2.2"
"8773","101.493766797","63.54.232.189","192.168.1.107","TCP","174","6408  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8774","101.494128413","RealtekU_12:35:02","Broadcast","ARP","60","Who has 63.54.232.189? Tell 10.0.2.2"
"8775","101.494510766","229.175.33.148","192.168.1.107","TCP","174","6409  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8776","101.494889375","254.213.19.224","192.168.1.107","TCP","174","6410  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8777","101.495214335","62.241.115.132","192.168.1.107","TCP","174","6411  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8778","101.495499711","RealtekU_12:35:02","Broadcast","ARP","60","Who has 62.241.115.132? Tell 10.0.2.2"
"8779","101.496182845","189.57.167.202","192.168.1.107","TCP","174","6412  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8780","101.496485758","RealtekU_12:35:02","Broadcast","ARP","60","Who has 189.57.167.202? Tell 10.0.2.2"
"8781","101.497021193","172.190.19.65","192.168.1.107","TCP","174","6413  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8782","101.497308319","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.190.19.65? Tell 10.0.2.2"
"8783","101.497696038","120.166.8.222","192.168.1.107","TCP","174","6414  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8784","101.497984585","RealtekU_12:35:02","Broadcast","ARP","60","Who has 120.166.8.222? Tell 10.0.2.2"
"8785","101.498362875","183.189.9.130","192.168.1.107","TCP","174","6415  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8786","101.498654503","RealtekU_12:35:02","Broadcast","ARP","60","Who has 183.189.9.130? Tell 10.0.2.2"
"8787","101.499031939","132.158.117.178","192.168.1.107","TCP","174","6416  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8788","101.499318166","RealtekU_12:35:02","Broadcast","ARP","60","Who has 132.158.117.178? Tell 10.0.2.2"
"8789","101.499737302","48.233.50.139","192.168.1.107","TCP","174","6417  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8790","101.500023176","RealtekU_12:35:02","Broadcast","ARP","60","Who has 48.233.50.139? Tell 10.0.2.2"
"8791","101.500400225","19.158.105.166","192.168.1.107","TCP","174","6418  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8792","101.500886958","RealtekU_12:35:02","Broadcast","ARP","60","Who has 19.158.105.166? Tell 10.0.2.2"
"8793","101.501290274","211.158.243.233","192.168.1.107","TCP","174","6419  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8794","101.501573708","RealtekU_12:35:02","Broadcast","ARP","60","Who has 211.158.243.233? Tell 10.0.2.2"
"8795","101.501967457","130.251.236.224","192.168.1.107","TCP","174","6420  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8796","101.502253502","RealtekU_12:35:02","Broadcast","ARP","60","Who has 130.251.236.224? Tell 10.0.2.2"
"8797","101.502637617","134.150.103.10","192.168.1.107","TCP","174","6421  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8798","101.502925525","RealtekU_12:35:02","Broadcast","ARP","60","Who has 134.150.103.10? Tell 10.0.2.2"
"8799","101.503302493","240.20.226.147","192.168.1.107","TCP","174","6422  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8800","101.503624427","241.72.172.154","192.168.1.107","TCP","174","6423  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8801","101.503993864","7.249.160.213","192.168.1.107","TCP","174","6424  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8802","101.504282110","RealtekU_12:35:02","Broadcast","ARP","60","Who has 7.249.160.213? Tell 10.0.2.2"
"8803","101.504867888","127.206.122.207","192.168.1.107","TCP","174","6425  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8804","101.505155678","RealtekU_12:35:02","Broadcast","ARP","60","Who has 127.206.122.207? Tell 10.0.2.2"
"8805","101.505541169","127.140.33.33","192.168.1.107","TCP","174","6426  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8806","101.505815477","RealtekU_12:35:02","Broadcast","ARP","60","Who has 127.140.33.33? Tell 10.0.2.2"
"8807","101.506202912","35.40.33.62","192.168.1.107","TCP","174","6427  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"8808","101.506502562","RealtekU_12:35:02","Broadcast","ARP","60","Who has 35.40.33.62? Tell 10.0.2.2"
